exposure	outcome	id.exposure	id.outcome	samplesize	SNP	b	se	p
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs10245353	-0.133333333333333	0.125925925925926	0.289680155734686
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs10783615	-0.0428571428571429	0.117142857142857	0.714474277651148
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs10842707	-0.0666666666666667	0.122222222222222	0.585440934568927
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs1106529	0.0178571428571429	0.114285714285714	0.87583596638341
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs1128249	0.0333333333333333	0.123809523809524	0.787752103714477
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs12679556	-0.379166666666667	0.1375	0.00582317182381223
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs1294410	-0.152	0.124	0.220271518788167
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs1358980	0.0333333333333333	0.114814814814815	0.771569465555293
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs1440372	-0.242857142857143	0.152380952380952	0.110992040456491
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs1443512	-0.0576923076923077	0.126923076923077	0.649436283726755
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs1569135	-0.1625	0.108333333333333	0.133614402537716
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs17451107	-0.226086956521739	0.134782608695652	0.0934605072058715
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs1936805	0.05	0.0657894736842105	0.447254584875199
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs2071449	0.124	0.212	0.558611152351289
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs2294239	-0.285	0.13	0.0283572966980009
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs2371767	0.156521739130435	0.234782608695652	0.504985075093846
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs2645294	0.0304347826086957	0.11304347826087	0.787752103714477
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs2820443	-0.0230769230769231	0.126923076923077	0.855725415320072
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs3902751	-0.260869565217391	0.143478260869565	0.0690363479944153
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs4081724	0.0142857142857143	0.157142857142857	0.927564826606211
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs459193	-0.126923076923077	0.126923076923077	0.317310507862914
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs714515	-0.0157894736842105	0.136842105263158	0.908140272657433
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs7801581	0.173913043478261	0.143478260869565	0.225465985004507
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	rs998584	0.00689655172413793	0.106896551724138	0.948559264755632
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	All - Inverse variance weighted	-0.0525070647464757	0.0257916674462558	0.0417689306222149
Shungin WHR EU sex combined 26 SNPs	X-06267 || id:413	Shungin WHR EU sex combined 26 SNPs	413	6678	All - MR Egger	0.166859277702969	0.135215737746123	0.229655783589049
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs10195252	0.2	0.18	0.266520525805011
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs10245353	-0.181481481481481	0.17037037037037	0.286777565313532
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs10783615	0.231428571428571	0.154285714285714	0.133614402537716
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs10842707	0.148148148148148	0.162962962962963	0.363302140886898
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs1106529	-0.0964285714285714	0.132142857142857	0.465555404903429
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs1128249	0.157142857142857	0.171428571428571	0.359317338329571
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs12679556	0.208333333333333	0.154166666666667	0.176582909707466
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs1294410	-0.052	0.144	0.718016387438887
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs1358980	-0.12962962962963	0.12962962962963	0.317310507862914
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs1440372	0.00952380952380952	0.171428571428571	0.955695871316436
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs1443512	0.342307692307692	0.142307692307692	0.0161545336156293
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs1569135	-0.0375	0.15	0.802587348634153
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs17451107	-0.247826086956522	0.156521739130435	0.113345509219526
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs1936805	-0.00526315789473684	0.0921052631578947	0.954431397113681
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs2071449	-0.248	0.288	0.389176850174411
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs2294239	-0.225	0.18	0.21129954733371
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs2371767	0.182608695652174	0.31304347826087	0.559668927199412
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs2645294	-0.243478260869565	0.152173913043478	0.109598583399116
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs2820443	0.157692307692308	0.142307692307692	0.267815129705963
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs3902751	-0.108695652173913	0.160869565217391	0.49924658287522
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs4081724	-0.264285714285714	0.171428571428571	0.123154616073819
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs459193	-0.357692307692308	0.142307692307692	0.0119535198264135
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs714515	-0.00526315789473684	0.189473684210526	0.97783938988704
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs7801581	0.0565217391304348	0.165217391304348	0.732271676747657
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	rs998584	-0.175862068965517	0.144827586206897	0.22463863892378
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	All - Inverse variance weighted	-0.0282184034740389	0.036942258542364	0.444955680094635
Shungin WHR EU sex combined 26 SNPs	X-06307 || id:414	Shungin WHR EU sex combined 26 SNPs	414	6385	All - MR Egger	0.004014144009611	0.221019989788961	0.985666328911291
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs10195252	0.025	0.17	0.883085590508198
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs10245353	-0.137037037037037	0.133333333333333	0.304054371764733
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs10783615	-0.04	0.125714285714286	0.750347023651697
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs10842707	0.111111111111111	0.12962962962963	0.391365938307552
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs1106529	-0.0285714285714286	0.121428571428571	0.813980460416918
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs1128249	-0.0142857142857143	0.161904761904762	0.92968966605199
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs12679556	-0.0583333333333333	0.145833333333333	0.689156516779352
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs1294410	0.036	0.136	0.791236045636806
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs1358980	0.222222222222222	0.122222222222222	0.0690363479944153
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs1440372	0.171428571428571	0.161904761904762	0.289680155734686
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs1443512	0	0.134615384615385	1
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs1569135	0.1	0.1125	0.374062797490883
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs17451107	-0.134782608695652	0.147826086956522	0.361892593456348
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs1936805	0.0447368421052632	0.0868421052631579	0.606447146740021
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs2071449	0.104	0.26	0.689156516779352
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs2294239	-0.11	0.135	0.4151783194999
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs2371767	0.173913043478261	0.28695652173913	0.544474508963011
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs2645294	-0.239130434782609	0.143478260869565	0.0955807045456294
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs2820443	0.0615384615384615	0.134615384615385	0.647568367631056
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs3902751	-0.143478260869565	0.152173913043478	0.345753978677278
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs4081724	0.110714285714286	0.160714285714286	0.490893192138033
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs459193	0.0692307692307692	0.130769230769231	0.596519838726618
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs714515	-0.0894736842105263	0.178947368421053	0.617075077451974
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs7801581	-0.117391304347826	0.152173913043478	0.440452945294225
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	rs998584	0.0896551724137931	0.113793103448276	0.43076760985781
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	All - Inverse variance weighted	0.010360699675376	0.0275667072349129	0.707035081842603
Shungin WHR EU sex combined 26 SNPs	X-06350 || id:415	Shungin WHR EU sex combined 26 SNPs	415	4844	All - MR Egger	0.184913497863277	0.162694923654085	0.267423571032503
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs10195252	-0.035	0.19	0.853848301985592
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs10245353	-0.0851851851851852	0.174074074074074	0.6245856448124
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs10783615	0.22	0.16	0.169131444702671
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs10842707	-0.0666666666666667	0.17037037037037	0.695572285478057
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs1106529	-0.135714285714286	0.160714285714286	0.398421095563973
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs1128249	-0.0380952380952381	0.176190476190476	0.828819213786263
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs12679556	-0.2875	0.1875	0.125193745581814
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs1294410	-0.088	0.148	0.552114494149917
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs1358980	-0.0037037037037037	0.137037037037037	0.978438177451517
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs1440372	0.0809523809523809	0.180952380952381	0.654609072682014
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs1443512	0.334615384615385	0.176923076923077	0.0585837286542559
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs1569135	-0.1375	0.154166666666667	0.372450881005206
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs17451107	0.273913043478261	0.160869565217391	0.0886237188408589
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs1936805	0.0342105263157895	0.0973684210526316	0.725324774655607
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs2071449	-0.3	0.344	0.383157631915537
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs2294239	-0.025	0.185	0.892505031135259
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs2371767	0.11304347826087	0.365217391304348	0.756923103409378
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs2645294	-0.117391304347826	0.160869565217391	0.465555404903429
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs2820443	0.165384615384615	0.146153846153846	0.257811495146286
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs3902751	-0.117391304347826	0.2	0.557232907570128
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs4081724	0.139285714285714	0.207142857142857	0.501320304248941
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs459193	-0.138461538461538	0.173076923076923	0.423710797166793
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs714515	0	0.194736842105263	1
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs7801581	-0.130434782608696	0.2	0.514288986716092
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	rs998584	-0.0586206896551724	0.151724137931034	0.699227377203946
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	All - Inverse variance weighted	-0.00463590201472672	0.0335522120043038	0.89010623184527
Shungin WHR EU sex combined 26 SNPs	X-06351 || id:416	Shungin WHR EU sex combined 26 SNPs	416	4460	All - MR Egger	0.143223735924644	0.190723064286784	0.460296777917526
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs10195252	0.04	0.085	0.637934810590957
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs10245353	-0.103703703703704	0.0925925925925926	0.262713762085461
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs10783615	0.0371428571428571	0.0742857142857143	0.617075077451974
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs10842707	-0.111111111111111	0.0888888888888889	0.21129954733371
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs1106529	0.0535714285714286	0.0857142857142857	0.531971058097401
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs1128249	0.0333333333333333	0.0809523809523809	0.680511892901687
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs12679556	0.0291666666666667	0.1	0.770541497710554
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs1294410	0	0.068	1
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs1358980	-0.00740740740740741	0.0814814814814815	0.927564826606211
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs1440372	-0.114285714285714	0.10952380952381	0.296726844041481
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs1443512	0.107692307692308	0.0923076923076923	0.243345009148762
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs1569135	0.0291666666666667	0.0708333333333333	0.680511892901687
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs17451107	0.0173913043478261	0.0739130434782609	0.813980460416918
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs1936805	0.0210526315789474	0.0447368421052632	0.637934810590957
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs2071449	-0.36	0.148	0.0149977894735928
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs2294239	0.025	0.085	0.768668006560809
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs2371767	0.0434782608695652	0.160869565217391	0.786952335429884
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs2645294	-0.0565217391304348	0.0739130434782609	0.444446702634924
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs2820443	-0.215384615384615	0.0692307692307692	0.00186384793502995
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs3902751	-0.108695652173913	0.104347826086957	0.297566248363504
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs4081724	-0.0785714285714286	0.0964285714285714	0.4151783194999
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs459193	-0.123076923076923	0.0923076923076923	0.182422439451736
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs714515	-0.147368421052632	0.0894736842105263	0.0995459556044277
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs7801581	0.0391304347826087	0.104347826086957	0.707660466654552
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	rs998584	-0.0275862068965517	0.0793103448275862	0.727970796961297
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	All - Inverse variance weighted	-0.0258202282793497	0.0174850480457696	0.139755185213402
Shungin WHR EU sex combined 26 SNPs	Myo-inositol || id:417	Shungin WHR EU sex combined 26 SNPs	417	7354	All - MR Egger	0.0427116757569204	0.0961807848042161	0.661136981151734
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs10195252	-0.02	0.085	0.813980460416918
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs10245353	-0.0703703703703704	0.0666666666666667	0.291171315245308
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs10783615	-0.0114285714285714	0.0714285714285714	0.872881074217134
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs10842707	0.155555555555556	0.062962962962963	0.0134891037280277
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs1106529	-0.0714285714285714	0.0607142857142857	0.239406878796789
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs1128249	-0.0238095238095238	0.0809523809523809	0.768668006560809
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs12679556	-0.0208333333333333	0.0708333333333333	0.768668006560809
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs1294410	-0.064	0.064	0.317310507862914
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs1358980	0.0333333333333333	0.0592592592592593	0.57377540363273
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs1440372	0	0.0809523809523809	1
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs1443512	0.0538461538461538	0.0653846153846154	0.410206998692259
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs1569135	0	0.0666666666666667	1
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs17451107	-0.156521739130435	0.0695652173913043	0.0244489453100894
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs1936805	-0.0263157894736842	0.0421052631578947	0.531971058097401
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs2071449	-0.036	0.124	0.771569465555293
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs2294239	-0.075	0.08	0.348501423761085
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs2371767	-0.0304347826086957	0.134782608695652	0.821351959007176
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs2645294	0.0391304347826087	0.0695652173913043	0.57377540363273
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs2820443	-0.0769230769230769	0.0653846153846154	0.239406878796789
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs3902751	-0.0173913043478261	0.0739130434782609	0.813980460416918
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs4081724	-0.0928571428571428	0.0928571428571428	0.317310507862914
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs459193	0.0307692307692308	0.0653846153846154	0.637934810590957
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs714515	0.0421052631578947	0.0842105263157895	0.617075077451974
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs7801581	0.0739130434782609	0.0739130434782609	0.317310507862914
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	rs998584	-0.0310344827586207	0.0551724137931034	0.57377540363273
Shungin WHR EU sex combined 26 SNPs	Glucose || id:418	Shungin WHR EU sex combined 26 SNPs	418	7325	All - Inverse variance weighted	-0.0138361402824632	0.0138034845741667	0.316166973623244
