exposure	outcome	id.exposure	id.outcome	samplesize	SNP	b	se	p
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	3-hydroxybutyrate || id:846	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	846	20938	rs979012	0.0127832626499194	0.0650317833989503	0.844164470423511
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	3-hydroxybutyrate || id:846	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	846	20938	rs998584	-0.0259362934573127	0.0691914971029659	0.707773522947733
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	3-hydroxybutyrate || id:846	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	846	20938	rs9991328	0.00908961939103739	0.0645769915952463	0.888062454717324
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	3-hydroxybutyrate || id:846	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	846	20938	All	-0.00599641006381809	0.066748496589789	0.928417633740893
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs10195252	0.0190512145484565	0.0890402795996824	0.83057688107948
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs10245353	0.015293469637928	0.0893473864842509	0.864091173957757
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs10804591	0.0343664634715708	0.0887684730418208	0.698647255595072
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs10842707	0.0177258402651986	0.0892732716845861	0.842609229196045
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs10919388	0.0288795399299176	0.0891454197251378	0.745968404841424
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs10991437	0.034330804757582	0.0884734203728468	0.697989956351063
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs11231693	0.00674227478866976	0.0849977656111534	0.936775740404787
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs12143789	0.0481640206176545	0.0861602604500784	0.576158274356966
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs12489828	0.00973055996958077	0.0867100714202981	0.910649376204079
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs12608504	0.0394568489147592	0.0882083399346844	0.654648167333298
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs12679556	0.0256341084351748	0.0892839847797261	0.774029951560842
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs1294410	0.0484058049142615	0.0884461095625235	0.584178475236611
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs1385167	0.0252730965837983	0.0891976549394194	0.77691765223966
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs1440372	0.0361386820104335	0.0887031038304029	0.683705637795968
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs1443512	0.0106941188612182	0.0875276573916824	0.902756558828582
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs1569135	0.0376857812278144	0.0884679339145789	0.670120683761549
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs17451107	0.0371626887537012	0.089005763031565	0.676289861291125
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs17819328	0.0413328768260522	0.0877955953138492	0.637794053720106
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs1936805	0.0219292308767994	0.0919492336132369	0.811498893181509
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs224333	0.0291382586456346	0.0889907542137825	0.743342543239233
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs2294239	0.0265040445852356	0.0894130655763608	0.766907443179722
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs2371767	0.0375326641098688	0.0898274791979322	0.676071020467847
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs2645294	0.0446988710462225	0.0889229549977971	0.615196548306613
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs2820443	0.0547250345460702	0.0877377286141625	0.532802064720131
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs303084	0.0277106266670421	0.0888349110147197	0.755090703612561
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs4081724	0.0518544985359312	0.083182894843283	0.533035267680529
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs459193	0.0283416703191327	0.0893902951804852	0.751201612370967
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs4646404	0.040459671212817	0.0886354801047161	0.648050144106833
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs4765219	0.0506829381847368	0.086997853574803	0.560178172534295
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs6090583	0.0171250857999	0.0881129545728098	0.845898877905921
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs7705502	0.0231870636313947	0.089495408160315	0.795568400996838
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs8030605	0.0377511363604952	0.0879150091137336	0.667628582992803
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs8042543	-0.00404512420077444	0.0818483105375343	0.960582830624092
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs905938	0.030710247576815	0.0891045885055001	0.730354548603214
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs979012	0.0131815248194063	0.0879313642078425	0.880838008620605
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs998584	0.00267580203162871	0.0900323523992057	0.976290002350063
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	rs9991328	0.0210134924100736	0.0883301389021577	0.811960829981794
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups per double bond || id:847	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	847	13531	All	0.028988708521408	0.0870408336170029	0.739098631957419
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs10195252	0.0887673296685705	0.0729156495102608	0.22345301251198
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs10245353	0.0852579361204408	0.0731336800909196	0.243702550844623
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs10804591	0.110949657074312	0.0723710775785403	0.125259530424781
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs10842707	0.0913971494429439	0.0730516320397375	0.210886747034527
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs10919388	0.113303192514446	0.0724512165431631	0.117851639815989
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs10991437	0.11456074910195	0.0721736014275614	0.112445996367598
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs11231693	0.105740942088184	0.0724813453724605	0.144600581022608
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs12143789	0.11184185315962	0.07249155372457	0.122873001648582
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs12489828	0.0961529639747508	0.0726620740404309	0.185739102260613
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs12608504	0.105635948824015	0.0724388002384801	0.144763779193444
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs12679556	0.122571016032106	0.0726221372839779	0.0914512862507391
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs1294410	0.102752659827287	0.0731323596130997	0.160014388115935
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs1385167	0.103959398992624	0.0724902490356911	0.15153926895164
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs1440372	0.107349623485141	0.0725285100547487	0.13884591498923
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs1443512	0.089692839361064	0.0726897477491113	0.217235249700243
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs1569135	0.122515144386021	0.0725000746685745	0.0910542977461176
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs17451107	0.114434453093703	0.072775081415837	0.115848530831909
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs17819328	0.125217799254062	0.0724806808029427	0.0840595294086871
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs1936805	0.0912794375327829	0.0747177431737027	0.221837446879222
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs224333	0.115749883874733	0.0723796249396133	0.109774980628201
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs2294239	0.101742305091776	0.072692266245058	0.161624028077834
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs2371767	0.116358777990785	0.0732517352610375	0.112178267076253
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs2645294	0.0825248143013429	0.0732715724773261	0.260044088876645
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs2820443	0.118673043004544	0.0734635285849749	0.106223926654849
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs303084	0.10827652846201	0.0721687799629723	0.133530582229221
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs4081724	0.106178162324998	0.0724157989495572	0.142585843478185
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs459193	0.103486685609156	0.072618316618483	0.154134972911406
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs4646404	0.126356417345594	0.0727881776356284	0.0825732093532819
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs4765219	0.113004454990582	0.0728939523173812	0.121079530477902
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs6090583	0.101104411042125	0.0725812509129179	0.163625088134322
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs7705502	0.102041964112098	0.0728395269230025	0.161239581958423
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs8030605	0.109384420272904	0.0723128417537996	0.130367179922608
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs8042543	0.0894911534588302	0.0725829678110692	0.217594505108253
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs905938	0.111042774172827	0.0724916212991155	0.125571426054003
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs979012	0.0947106649384602	0.0726879526347147	0.192582921671472
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs998584	0.102887883816765	0.0743846833570347	0.166607712817445
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	rs9991328	0.0973651862323618	0.0722521968820631	0.177795418690293
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Average number of methylene groups in a fatty acid chain || id:848	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	848	19020	All	0.10555445877571	0.0717661975982623	0.141342440636065
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs10195252	-0.0117834518142045	0.0722368361273683	0.87042200083463
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs10245353	-0.0408306699543316	0.0732371710221025	0.577177025914128
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs10804591	-0.00878854748109456	0.0690194055818698	0.898675701575881
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs10842707	-0.0136028168552257	0.0729898223680769	0.852157800434979
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs10919388	-0.0147118864354107	0.0716827808787596	0.837387752632401
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs10991437	-0.023867331422314	0.0729813161633265	0.743642587515554
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs11231693	-0.0343233437021337	0.0728499477730761	0.637532731406168
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs12143789	-0.0358802804316979	0.0726729275106951	0.621501968814636
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs12489828	-0.0450132646916861	0.0709404583819532	0.525740368838657
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs12608504	-0.033086146583769	0.0730110672023483	0.650429081878691
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs12679556	-0.0233755321304439	0.0734518081160816	0.750300531304745
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs1294410	-0.0348827664167777	0.0738953112238336	0.636886417844
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs1385167	-0.0203956515565643	0.0729574974698537	0.779818742742857
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs1440372	-0.0150623574266257	0.0719665492547399	0.834216669433669
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs1443512	-0.0194022374059569	0.0731532397074011	0.790834353270294
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs1569135	-0.0244033435789716	0.0733409799219895	0.739331932841812
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs17451107	-0.0419897958998546	0.0721020363253508	0.560319978050792
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs17819328	-0.0373414196419842	0.0723716767275341	0.605877238401435
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs1936805	-0.0431945801960731	0.075338598885227	0.566414974949331
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs224333	-0.0404121643219027	0.0712265801614439	0.5704595895997
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs2294239	-0.0295523462971379	0.0735714213489166	0.687917766864707
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs2371767	-0.0328438047391616	0.0741842427251526	0.657958944254756
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs2645294	-0.0341359561657322	0.0739185857905788	0.644221323557762
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs2820443	-0.00873194028033643	0.0728303813232314	0.904566959325737
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs303084	-0.0311359036770001	0.0729157404687437	0.669370512363716
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs4081724	-0.0310041983365159	0.0731798375694802	0.671805534534342
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs459193	-0.0378197848232399	0.0727624387148963	0.603223392570209
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs4646404	-0.0342035793594542	0.0733516230749068	0.641003534914033
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs4765219	-0.0430292787126568	0.0721573666586312	0.55095779018328
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs6090583	-0.0194376005937963	0.0729188716461914	0.789804301307744
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs7705502	-0.0116289275619101	0.072287148058482	0.872194766260002
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs8030605	-0.0360235431534779	0.072181359291069	0.617730147536546
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs8042543	-0.0260498428644012	0.0735080220820894	0.723053407434059
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs905938	-0.0214826588706565	0.0730533636801472	0.768705918369435
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs979012	-0.020838483651753	0.0732930134590613	0.776167104488909
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs998584	-0.0266611022429128	0.0753593447357995	0.723499056297762
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	rs9991328	-0.00441062636601061	0.0660569385741484	0.94676475145971
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Citrate || id:849	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	849	24769	All	-0.0273049868277431	0.0716858157174135	0.70327890561701
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Creatinine || id:850	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	850	24810	rs10195252	0.0726601141718613	0.0676729512970306	0.282959371746031
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Creatinine || id:850	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	850	24810	rs10245353	0.0760184383621291	0.0679599697423513	0.263320770235461
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Creatinine || id:850	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	850	24810	rs10804591	0.0759594962727213	0.0671274087512457	0.257814416746536
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Creatinine || id:850	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	850	24810	rs10842707	0.0626187709853791	0.067157930262261	0.351124330848713
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Creatinine || id:850	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	850	24810	rs10919388	0.0722347650278528	0.0672602771981363	0.282841157939694
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Creatinine || id:850	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	850	24810	rs10991437	0.065601511930746	0.0659995961056925	0.320238259454915
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Creatinine || id:850	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	850	24810	rs11231693	0.0751082895176878	0.0672482276012363	0.264045070680055
